% Model:              version04-chipAndSpace.mph
% Version:            COMSOL 6.1.0.252
% Date:               Aug 31 2023, 16:01
% Dimension:          1
% Nodes:              1965
% Expressions:        21
% Description:        Line graph
% x-coordinate (mm),Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction
5.530293135181753,0,3.401673124668055E22,6.803346249336575E22,1.0205019374003943E23,1.3606692498673608E23,1.700836562334168E23,2.0410038748007204E23,2.3811711872676684E23,2.7213384997347223E23,3.0615058122010576E23,3.4016731246679784E23,3.7418404371349864E23,4.082007749601441E23,4.4221750620687635E23,4.7623423745354E23,5.102509687002015E23,5.4426769994694433E23,5.782844311935972E23,6.123011624402557E23,6.463178936870148E23,6.803346249336618E23
5.549873564257145,0,3.398688967209744E22,6.797377934419943E22,1.0196066901629043E23,1.3594755868840335E23,1.6993444836050077E23,2.0392133803257367E23,2.379082277046848E23,2.7189511737680683E23,3.058820070488564E23,3.398688967209669E23,3.738557863930836E23,4.078426760651474E23,4.418295657372951E23,4.758164554093753E23,5.0980334508145455E23,5.437902347536134E23,5.777771244256836E23,6.117640140977587E23,6.457509037699327E23,6.797377934419976E23
5.58287011370523,0,3.39772072375077E22,6.795441447502004E22,1.0193162171252121E23,1.3590882895004482E23,1.698860361875527E23,2.0386324342503548E23,2.378404506625577E23,2.718176579000898E23,3.0579486513754956E23,3.3977207237506964E23,3.73749279612597E23,4.077264868500711E23,4.4170369408762936E23,4.7568090132512105E23,5.096581085626098E23,5.436353158001793E23,5.776125230376605E23,6.115897302751449E23,6.4556693751273E23,6.795441447502055E23
5.587756904782491,0,3.3977195051083733E22,6.795439010217211E22,1.019315851532493E23,1.3590878020434886E23,1.6988597525543264E23,2.0386317030649127E23,2.3784036535758973E23,2.7181756040869795E23,3.0579475545973387E23,3.397719505108296E23,3.7374914556193246E23,4.077263406129826E23,4.4170353566411784E23,4.7568073071518516E23,5.096579257662501E23,5.4363512081739543E23,5.7761231586845135E23,6.115895109195123E23,6.455667059706743E23,6.795439010217255E23
5.609169059166752,0,3.393487040894256E22,6.786974081788993E22,1.0180461122682596E23,1.3573948163578448E23,1.6967435204472652E23,2.0360922245364505E23,2.3754409286260184E23,2.7147896327156902E23,3.054138336804637E23,3.393487040894183E23,3.732835744983805E23,4.072184449072902E23,4.4115331531628306E23,4.7508818572520944E23,5.090230561341327E23,5.429579265431379E23,5.768927969520524E23,6.108276673609737E23,6.447625377699917E23,6.786974081789015E23
5.610619813773108,0,3.3934709846686587E22,6.786941969337805E22,1.0180412954005793E23,1.3573883938676086E23,1.6967354923344662E23,2.036082590801092E23,2.3754296892681035E23,2.71477678773522E23,3.054123886201601E23,3.3934709846685935E23,3.7328180831356465E23,4.072165181602184E23,4.411512280069559E23,4.750859378536265E23,5.090206477002932E23,5.4295535754704345E23,5.768900673937014E23,6.10824777240367E23,6.447594870871293E23,6.786941969337818E23
5.649417985648629,0,3.3959739104593007E22,6.7919478209190585E22,1.0187921731377701E23,1.3583895641838595E23,1.6979869552297863E23,2.037584346275471E23,2.37718173732154E23,2.7167791283677194E23,3.056376519413168E23,3.3959739104592204E23,3.7355713015053524E23,4.075168692550942E23,4.414766083597372E23,4.7543634746431364E23,5.0939608656888705E23,5.433558256735438E23,5.7731556477810896E23,6.112753038826791E23,6.452350429873496E23,6.791947820919092E23
5.6512592278492795,0,3.394937241316285E22,6.789874482633025E22,1.0184811723948642E23,1.3579748965266528E23,1.6974686206582803E23,2.0369623447896616E23,2.37645606892143E23,2.715949793053307E23,3.0554435171844567E23,3.394937241316212E23,3.734430965448033E23,4.073924689579324E23,4.41341841371145E23,4.7529121378429226E23,5.092405861974349E23,5.431899586106611E23,5.771393310237954E23,6.110887034369354E23,6.450380758501764E23,6.789874482633068E23
5.663184787422115,0,3.3949583100155783E22,6.789916620031604E22,1.0184874930046497E23,1.3579833240063676E23,1.697479155007924E23,2.036974986009235E23,2.3764708170109307E23,2.7159666480127368E23,3.055462479013817E23,3.394958310015496E23,3.7344541410172575E23,4.07394997201847E23,4.413445803020527E23,4.7529416340219245E23,5.092437465023276E23,5.43193329602547E23,5.77142912702675E23,6.110924958028073E23,6.450420789030418E23,6.789916620031647E23
5.666221230553811,0,3.39346150717178E22,6.786923014344029E22,1.0180384521515117E23,1.3573846028688524E23,1.696730753586027E23,2.036076904302963E23,2.3754230550202745E23,2.7147692057377058E23,3.054115356454403E23,3.393461507171703E23,3.73280765788908E23,4.072153808605926E23,4.411499959323596E23,4.750846110040613E23,5.0901922607575954E23,5.4295384114754095E23,5.768884562192299E23,6.108230712909254E23,6.447576863627204E23,6.786923014344068E23
5.699277894950746,0,3.3928010353608367E22,6.785602070722138E22,1.017840310608232E23,1.357120414144475E23,1.6964005176805586E23,2.035680621216399E23,2.3749607247526156E23,2.7142408282889522E23,3.053520931824553E23,3.392801035360776E23,3.7320811388970496E23,4.0713612424327974E23,4.410641345969373E23,4.749921449505291E23,5.089201553041182E23,5.4284816565779E23,5.7677617601136966E23,6.107041863649558E23,6.446321967186401E23,6.785602070722189E23
5.7034853354718456,0,3.3927492213086414E22,6.785498442617759E22,1.0178247663925735E23,1.3570996885235953E23,1.6963746106544596E23,2.035649532785079E23,2.3749244549160834E23,2.7141993770471923E23,3.0534742991775764E23,3.3927492213085796E23,3.732024143439628E23,4.071299065570159E23,4.41057398770152E23,4.7498489098322226E23,5.089123831962889E23,5.428398754094381E23,5.7676736762249724E23,6.10694859835561E23,6.446223520487242E23,6.785498442617783E23
5.717135634090577,0,3.3931443228863158E22,6.786288645773097E22,1.017943296865875E23,1.3572577291546676E23,1.6965721614433035E23,2.0358865937316885E23,2.375201026020456E23,2.7145154583093365E23,3.05382989059749E23,3.393144322886257E23,3.732458755175071E23,4.071773187463377E23,4.4110876197525054E23,4.750402052040973E23,5.089716484329396E23,5.42903091661867E23,5.768345348907017E23,6.107659781195436E23,6.446974213484815E23,6.78628864577317E23
5.721292823048286,0,3.393168116278099E22,6.786336232556677E22,1.0179504348834125E23,1.3572672465113802E23,1.696584058139191E23,2.0359008697667546E23,2.3752176813947044E23,2.7145344930227618E23,3.053851304650098E23,3.393168116278048E23,3.7324849279060494E23,4.071801739533509E23,4.4111185511618274E23,4.7504353627894665E23,5.089752174417072E23,5.429068986045521E23,5.768385797673055E23,6.10770260930064E23,6.447019420929205E23,6.786336232556715E23
5.749137804252867,0,3.393972284373013E22,6.787944568746503E22,1.0181916853118845E23,1.3575889137493442E23,1.6969861421866466E23,2.0363833706237005E23,2.375780599061142E23,2.715177827498689E23,3.054575055935519E23,3.3939722843729436E23,3.733369512810444E23,4.072766741247401E23,4.412163969685218E23,4.75156119812234E23,5.090958426559454E23,5.4303556549973766E23,5.769752883434399E23,6.10915011187149E23,6.448547340309546E23,6.787944568746541E23
5.755158525203793,0,3.393973479829111E22,6.787946959658702E22,1.0181920439487144E23,1.3575893919317856E23,1.6969867399146964E23,2.036384087897364E23,2.3757814358804114E23,2.715178783863572E23,3.0545761318460035E23,3.393973479829043E23,3.733370827812146E23,4.072768175794728E23,4.4121655237781395E23,4.751562871760889E23,5.090960219743606E23,5.4303575677271424E23,5.7697549157097714E23,6.109152263692454E23,6.448549611676137E23,6.78794695965874E23
5.7606723240020905,0,3.3939883751406557E22,6.7879767502817744E22,1.0181965125421742E23,1.3575953500563983E23,1.6969941875704644E23,2.0363930250842827E23,2.3757918625984875E23,2.7151907001127987E23,3.0545895376263915E23,3.393988375140583E23,3.7333872126548414E23,4.072786050168566E23,4.4121848876831275E23,4.75158372519704E23,5.090982562710901E23,5.4303814002255934E23,5.769780237739383E23,6.109179075253233E23,6.448577912768044E23,6.787976750281808E23
5.779868699542202,0,3.39330212728084E22,6.786604254562141E22,1.0179906381842288E23,1.3573208509124735E23,1.6966510636405568E23,2.035981276368394E23,2.3753114890966234E23,2.7146417018249483E23,3.0539719145525555E23,3.393302127280765E23,3.732632340009053E23,4.071962552736788E23,4.41129276546537E23,4.750622978193303E23,5.08995319092119E23,5.429283403649894E23,5.768613616377693E23,6.107943829105573E23,6.447274041834417E23,6.786604254562176E23
5.8708837816695345,0,3.385793632287818E22,6.771587264576112E22,1.0157380896863256E23,1.3543174529152687E23,1.6928968161440468E23,2.0314761793725874E23,2.370055542601512E23,2.7086349058305384E23,3.047214269058847E23,3.385793632287752E23,3.724372995516723E23,4.062952358745174E23,4.401531721974461E23,4.74011108520309E23,5.078690448431655E23,5.417269811661075E23,5.755849174889578E23,6.094428538118141E23,6.433007901347685E23,6.771587264576136E23
5.923137831355861,0,3.3841551648166657E22,6.768310329633794E22,1.0152465494449799E23,1.3536620659268047E23,1.6920775824084718E23,2.0304930988898927E23,2.3689086153717037E23,2.7073241318536114E23,3.045739648334806E23,3.3841551648166074E23,3.7225706812984604E23,4.060986197779785E23,4.399401714261955E23,4.737817230743465E23,5.076232747224932E23,5.414648263707219E23,5.753063780188627E23,6.091479296670055E23,6.429894813152487E23,6.76831032963384E23
6.003974585791591,0,3.381178043166241E22,6.7623560863329666E22,1.014353412949849E23,1.3524712172666376E23,1.6905890215832642E23,2.028706825899634E23,2.3668246302164014E23,2.704942434533276E23,3.043060238849424E23,3.381178043166176E23,3.719295847482983E23,4.057413651799269E23,4.3955314561164106E23,4.733649260432854E23,5.071767064749297E23,5.4098848690665504E23,5.7480026733828756E23,6.086120477699289E23,6.424238282016694E23,6.762356086333011E23
6.035717131118743,0,3.3809856295608227E22,6.761971259122116E22,1.014295688868226E23,1.3523942518244683E23,1.6904928147805517E23,2.0285913777363818E23,2.3666899406926103E23,2.704788503648939E23,3.0428870666045454E23,3.3809856295607584E23,3.719084192517027E23,4.0571827554727636E23,4.395281318429365E23,4.7333798813852836E23,5.071478444341169E23,5.4095770072978734E23,5.7476755702536783E23,6.085774133209538E23,6.42387269616639E23,6.761971259122152E23
6.040287117675665,0,3.3810004094170926E22,6.762000818834654E22,1.0143001228251064E23,1.3524001637669782E23,1.690500204708687E23,2.0286002456501434E23,2.366700286591999E23,2.7048003275339583E23,3.042900368475189E23,3.38100040941703E23,3.719100450358925E23,4.057200491300287E23,4.395300532242514E23,4.7334005731840595E23,5.071500614125577E23,5.4096006550679126E23,5.747700696009337E23,6.085800736950829E23,6.423900777893296E23,6.762000818834704E23
6.050038019768313,0,3.3788457797636864E22,6.757691559527845E22,1.0136537339290847E23,1.3515383119056138E23,1.6894228898819845E23,2.0273074678581057E23,2.3651920458346125E23,2.7030766238112303E23,3.040961201787121E23,3.3788457797636174E23,3.716730357740176E23,4.054614935716212E23,4.3924995136930796E23,4.730384091669292E23,5.0682686696454516E23,5.406153247622455E23,5.7440378255985356E23,6.081922403574701E23,6.41980698155182E23,6.757691559527884E23
6.05353525168939,0,3.3789821787768164E22,6.757964357554102E22,1.0136946536330214E23,1.3515928715108656E23,1.6894910893885498E23,2.0273893072659778E23,2.3652875251438044E23,2.7031857430217333E23,3.041083960898936E23,3.378982178776743E23,3.7168803966546114E23,4.0547786145319555E23,4.392676832410147E23,4.730575050287668E23,5.0684732681651494E23,5.4063714860434626E23,5.744269703920846E23,6.082167921798325E23,6.420066139676769E23,6.757964357554143E23
6.057917970275086,0,3.3789705181096223E22,6.75794103621972E22,1.0136911554328643E23,1.351588207243991E23,1.6894852590549496E23,2.0273823108656645E23,2.3652793626767722E23,2.703176414487983E23,3.041073466298461E23,3.3789705181095536E23,3.716867569920709E23,4.054764621731329E23,4.39266167354281E23,4.7305587253536015E23,5.068455777164366E23,5.406352828975964E23,5.744249880786627E23,6.082146932597383E23,6.420043984409102E23,6.757941036219754E23
6.068316310136323,0,3.378083901453913E22,6.7561678029082805E22,1.013425170436152E23,1.3512335605817056E23,1.6890419507270968E23,2.0268503408722362E23,2.3646587310177765E23,2.7024671211634122E23,3.040275511308325E23,3.3780839014538446E23,3.715892291599429E23,4.0537006817444724E23,4.391509071890374E23,4.729317462035611E23,5.06712585218079E23,5.4049342423268224E23,5.742742632471919E23,6.080551022617099E23,6.418359412763252E23,6.756167802908348E23
6.178046135745588,0,3.3747471046381635E22,6.74949420927678E22,1.012424131391428E23,1.3498988418554026E23,1.6873735523192154E23,2.0248482627827882E23,2.362322973246749E23,2.6997976837108066E23,3.0372723941741556E23,3.374747104638086E23,3.712221815102102E23,4.0496965255655764E23,4.387171236029904E23,4.7246459464935596E23,5.0621206569571764E23,5.3995953674216105E23,5.737070077885158E23,6.074544788348749E23,6.412019498813341E23,6.749494209276815E23
6.188490242419742,0,3.3752877560403656E22,6.750575512081215E22,1.0125863268120904E23,1.3501151024162905E23,1.6876438780203213E23,2.025172653624118E23,2.362701429228295E23,2.700230204832582E23,3.037758980436134E23,3.3752877560403025E23,3.7128165316445274E23,4.050345307248237E23,4.3878740828527726E23,4.725402858456649E23,5.0629316340604775E23,5.400460409665162E23,5.737989185268909E23,6.075517960872727E23,6.413046736477524E23,6.75057551208124E23
6.2180514152252035,0,3.374442345152349E22,6.748884690305165E22,1.0123327035456852E23,1.3497769380610814E23,1.6872211725763174E23,2.0246654070913056E23,2.3621096416066773E23,2.6995538761221648E23,3.036998110636921E23,3.3744423451522744E23,3.711886579667721E23,4.049330814182611E23,4.386775048698347E23,4.724219283213415E23,5.0616635177284535E23,5.3991077522443256E23,5.736551986759277E23,6.073996221274281E23,6.411440455790309E23,6.748884690305223E23
6.298226843474676,0,3.3702410159163385E22,6.7404820318331576E22,1.0110723047748815E23,1.3480964063666763E23,1.6851205079583104E23,2.022144609549694E23,2.359168711141471E23,2.696192812733355E23,3.03321691432451E23,3.3702410159162664E23,3.707265117508094E23,4.0442892190993885E23,4.381313320691537E23,4.718337422283001E23,5.0553615238744335E23,5.392385625466705E23,5.72940972705806E23,6.066433828649463E23,6.403457930241871E23,6.740482031833189E23
6.392669147964672,0,3.369987956417846E22,6.739975912836156E22,1.010996386925335E23,1.3479951825672805E23,1.6849939782090635E23,2.021992773850595E23,2.3589915694925314E23,2.695990365134563E23,3.0329891607758704E23,3.369987956417785E23,3.706986752059754E23,4.0439855477011905E23,4.380984343343483E23,4.717983138985124E23,5.054981934626695E23,5.391980730269122E23,5.7289795259106264E23,6.065978321552182E23,6.40297711719473E23,6.739975912836202E23
6.411987079686917,0,3.3690711566252536E22,6.738142313250969E22,1.0107213469875571E23,1.3476284626502432E23,1.684535578312771E23,2.0214426939750535E23,2.3583498096377166E23,2.695256925300488E23,3.03216404096253E23,3.3690711566251866E23,3.705978272287904E23,4.042885387950107E23,4.379792503613111E23,4.7166996192754936E23,5.05360673493782E23,5.390513850600973E23,5.727420966263226E23,6.064328081925523E23,6.40123519758881E23,6.738142313251034E23
6.480527612844747,0,3.368155009310841E22,6.73631001862213E22,1.0104465027932331E23,1.3472620037244746E23,1.6840775046555552E23,2.0208930055863998E23,2.357708506517622E23,2.6945240074489502E23,3.031339508379561E23,3.3681550093107675E23,3.704970510242046E23,4.0417860111727995E23,4.37860151210438E23,4.715417013035309E23,5.052232513966194E23,5.3890480148978984E23,5.7258635158287134E23,6.062679016759573E23,6.399494517691429E23,6.736310018622174E23
6.541386076363863,0,3.3670703402741433E22,6.734140680548775E22,1.0101211020822238E23,1.3468281361098014E23,1.6835351701372076E23,2.0202422041643815E23,2.3569492381919358E23,2.693656272219604E23,3.030363306246533E23,3.36707034027407E23,3.7037773743016914E23,4.040484408328762E23,4.377191442356687E23,4.713898476383932E23,5.050605510411153E23,5.387312544439206E23,5.724019578466338E23,6.060726612493521E23,6.397433646521692E23,6.734140680548794E23
6.608989960512146,0,3.360535911538271E22,6.721071823077027E22,1.0081607734614588E23,1.3442143646154523E23,1.680267955769273E23,2.0163215469228535E23,2.352375138076824E23,2.6884287292309067E23,3.024482320384249E23,3.360535911538205E23,3.696589502692216E23,4.032643093845708E23,4.368696685000041E23,4.704750276153702E23,5.040803867307345E23,5.3768574584618094E23,5.712911049615342E23,6.048964640768955E23,6.385018231923552E23,6.721071823077045E23
6.6741442088394045,0,3.361708418900004E22,6.723416837800492E22,1.0085125256699819E23,1.3446833675601447E23,1.6808542094501422E23,2.0170250513398984E23,2.353195893230037E23,2.689366735120291E23,3.025537577009811E23,3.3617084188999416E23,3.6978792607901386E23,4.034050102679797E23,4.370220944570304E23,4.7063917864601384E23,5.042562628349945E23,5.378733470240579E23,5.714904312130291E23,6.051075154020074E23,6.387245995910847E23,6.72341683780052E23
6.697741402817592,0,3.360337882261594E22,6.72067576452365E22,1.0081013646784588E23,1.3441351529047778E23,1.680168941130934E23,2.0162027293568502E23,2.352236517583152E23,2.6882703058095572E23,3.0243040940352345E23,3.3603378822615343E23,3.69637167048788E23,4.032405458713702E23,4.368439246940354E23,4.704473035166361E23,5.040506823392325E23,5.376540611619111E23,5.712574399844986E23,6.048608188070924E23,6.384641976297857E23,6.720675764523698E23
6.844364598948896,0,3.35735672810136E22,6.714713456203178E22,1.0072070184303874E23,1.3429426912406811E23,1.6786783640508138E23,2.0144140368607067E23,2.350149709670985E23,2.685885382481365E23,3.0216210552910233E23,3.357356728101291E23,3.693092400911615E23,4.0288280737214134E23,4.364563746532052E23,4.700299419342027E23,5.03603509215197E23,5.3717707649627245E23,5.707506437772576E23,6.043242110582497E23,6.378977783393407E23,6.714713456203201E23
