% Model:              version04-chipAndSpace.mph
% Version:            COMSOL 6.1.0.252
% Date:               Aug 31 2023, 14:20
% Dimension:          1
% Nodes:              1965
% Expressions:        41
% Description:        Line graph
% x-coordinate (mm),Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction,Number density reconstruction
11.954778195750194,6.656754533872748E23,7.322429987259612E23,7.988105440646508E23,8.653780894034379E23,9.319456347421192E23,9.985131800807294E23,1.0650807254195696E24,1.1316482707583215E24,1.1982158160969926E24,1.2647833614356928E24,1.3313509067745443E24,1.3979184521132602E24,1.464485997451929E24,1.5310535427906735E24,1.5976210881292947E24,1.6641886334681346E24,1.730756178807029E24,1.7973237241457798E24,1.8638912694843314E24,1.9304588148232227E24,1.9970263601616266E24,2.0635939055005833E24,2.1301614508393245E24,2.1967289961780842E24,2.263296541516726E24,2.3298640868553275E24,2.3964316321940037E24,2.462999177533077E24,2.5295667228713883E24,2.5961342682103227E24,2.6627018135490886E24,2.729269358887356E24,2.7958369042265204E24,2.862404449565562E24,2.928971994903849E24,2.9955395402427084E24,3.062107085581347E24,3.128674630919987E24,3.1952421762585893E24,3.2618097215979634E24,3.32837726693626E24
11.9560443033387,6.656754527167247E23,7.322429979883557E23,7.988105432599911E23,8.653780885317224E23,9.319456338033492E23,9.985131790749046E23,1.0650807243466891E24,1.1316482696183857E24,1.1982158148900038E24,1.2647833601616474E24,1.3313509054334442E24,1.3979184507051052E24,1.464485995976719E24,1.5310535412484087E24,1.5976210865199758E24,1.664188631791763E24,1.7307561770635955E24,1.7973237223352962E24,1.8638912676067905E24,1.9304588128786255E24,1.9970263581499746E24,2.063593903421877E24,2.1301614486935645E24,2.1967289939652706E24,2.263296539236856E24,2.329864084508405E24,2.3964316297800254E24,2.4629991750520437E24,2.5295667203232975E24,2.5961342655951773E24,2.6627018108668885E24,2.7292693561380956E24,2.7958369014102105E24,2.862404446682198E24,2.928971991953429E24,2.995539537225228E24,3.0621070824968175E24,3.1286746277683993E24,3.1952421730399516E24,3.261809718312262E24,3.328377263583517E24
11.9826277358483,6.656885530779486E23,7.322574083857052E23,7.988262636934627E23,8.653951190013182E23,9.319639743090648E23,9.9853282961674E23,1.0651016849246473E24,1.13167054023247E24,1.1982393955402068E24,1.2648082508479744E24,1.3313771061558908E24,1.3979459614636752E24,1.464514816771418E24,1.531083672079225E24,1.5976525273869193E24,1.664221382694825E24,1.730790238002782E24,1.797359093310607E24,1.8639279486182197E24,1.9304968039261786E24,1.9970656592336518E24,2.0636345145416762E24,2.130203369849488E24,2.1967722251573155E24,2.2633410804650218E24,2.3299099357726972E24,2.3964787910804348E24,2.4630476463885864E24,2.529616501695951E24,2.596185357003958E24,2.6627542123117817E24,2.729323067619126E24,2.7958919229273504E24,2.862460778235467E24,2.929029633542827E24,2.9955984888507534E24,3.06216734415845E24,3.128736199466164E24,3.1953050547738386E24,3.26187391008227E24,3.328442765389644E24
11.983654999895863,6.65688571709403E23,7.32257428880305E23,7.988262860512095E23,8.653951432222085E23,9.319640003931011E23,9.985328575639223E23,1.065101714734975E24,1.1316705719059444E24,1.1982394290768264E24,1.2648082862477375E24,1.3313771434187984E24,1.3979460005897312E24,1.4645148577606177E24,1.531083714931571E24,1.597652572102412E24,1.664221429273463E24,1.7307902864445644E24,1.7973591436155354E24,1.8639280007862943E24,1.9304968579573973E24,1.997065715128014E24,2.0636345722991868E24,2.1302034294701444E24,2.1967722866411156E24,2.2633411438119706E24,2.3299100009827897E24,2.3964788581536737E24,2.463047715324967E24,2.5296165724954766E24,2.596185429666633E24,2.662754286837597E24,2.729323144008093E24,2.7958920011794625E24,2.862460858350718E24,2.929029715521226E24,2.9955985726923043E24,3.062167429863142E24,3.128736287033996E24,3.195305144204824E24,3.2618740013763986E24,3.3284428585469195E24
12.007291773167967,6.657058679335699E23,7.322764547268898E23,7.988470415202062E23,8.654176283136246E23,9.319882151069351E23,9.985588019001732E23,1.0651293886936418E24,1.1316999754870263E24,1.1982705622803235E24,1.2648411490736514E24,1.331411735867135E24,1.397982322660481E24,1.4645529094537873E24,1.5311234962471562E24,1.5976940830404046E24,1.6642646698338769E24,1.730835256627397E24,1.797405843420779E24,1.8639764302139613E24,1.9305470170074743E24,1.9971176038005125E24,2.0636881905941016E24,2.1302587773874707E24,2.1968293641808608E24,2.2633999509741323E24,2.3299705377673686E24,2.3965411245606685E24,2.463111711354374E24,2.5296822981473054E24,2.596252884940876E24,2.66282347173427E24,2.729394058527162E24,2.795964645320962E24,2.8625352321146433E24,2.9291058189075645E24,2.995676405701046E24,3.0622469924943125E24,3.1288175792875826E24,3.195388166080809E24,3.2619587528748095E24,3.3285293396677484E24
12.007328065220046,6.657058685082614E23,7.322764553590507E23,7.98847042209836E23,8.654176290607239E23,9.319882159115033E23,9.985588027622111E23,1.065129389613148E24,1.1316999764640024E24,1.1982705633147687E24,1.2648411501655655E24,1.3314117370165175E24,1.3979823238673338E24,1.464552910718109E24,1.5311234975689475E24,1.5976940844196646E24,1.6642646712706062E24,1.730835258121595E24,1.7974058449724462E24,1.8639764318230982E24,1.9305470186740803E24,1.997117605524587E24,2.0636881923756454E24,2.1302587792264837E24,2.1968293660773428E24,2.2633999529280837E24,2.329970539778789E24,2.3965411266295586E24,2.463111713480733E24,2.529682300331133E24,2.5962528871821737E24,2.662823474033035E24,2.729394060883398E24,2.7959646477346675E24,2.862535234585817E24,2.929105821436208E24,2.9956764082871587E24,3.062246995137895E24,3.128817581988633E24,3.1953881688393293E24,3.261958755690799E24,3.328529342541207E24
12.007807946099744,6.657058768649981E23,7.3227646455146E23,7.988470522379195E23,8.654176399244806E23,9.319882276109338E23,9.985588152973149E23,1.065129402983926E24,1.1316999906704543E24,1.1982705783568943E24,1.264841166043365E24,1.3314117537299903E24,1.3979823414164807E24,1.4645529291029266E24,1.5311235167894404E24,1.5976941044758313E24,1.6642646921624473E24,1.7308352798491096E24,1.7974058675356328E24,1.863976455221958E24,1.930547042908613E24,1.9971176305947973E24,2.063688218281527E24,2.1302588059680402E24,2.1968293936545725E24,2.2633999813409878E24,2.3299705690273673E24,2.3965411567138095E24,2.4631117444006556E24,2.5296823320867324E24,2.596252919773444E24,2.6628235074599806E24,2.729394095146018E24,2.7959646828329615E24,2.8625352705197845E24,2.9291058582058447E24,2.995676445892473E24,3.062247033578881E24,3.128817621265293E24,3.1953882089516626E24,3.2619587966388104E24,3.3285293843248893E24
12.0444906105935,6.657024940689329E23,7.322727434757878E23,7.98842992882641E23,8.654132422895969E23,9.319834916964379E23,9.985537411032158E23,1.0651239905102214E24,1.1316942399171428E24,1.1982644893239773E24,1.2648347387308462E24,1.3314049881378593E24,1.3979752375447436E24,1.4645454869515817E24,1.5311157363584874E24,1.5976859857652743E24,1.664256235172283E24,1.730826484579335E24,1.797396733986254E24,1.8639669833929676E24,1.930537232800027E24,1.997107482206603E24,2.0636777316137227E24,2.1302479810206328E24,2.196818230427559E24,2.2633884798343643E24,2.3299587292411356E24,2.396528978647975E24,2.4630992280552134E24,2.529669477461695E24,2.596239726868791E24,2.6628099762757186E24,2.7293802256821503E24,2.795950475089487E24,2.8625207244966914E24,2.9290909739031553E24,2.995661223310174E24,3.062231472716975E24,3.128801722123778E24,3.1953719715305486E24,3.2619422209380873E24,3.328512470344559E24
12.087487517946927,6.655740303424776E23,7.321314333766859E23,7.986888364108945E23,8.652462394452029E23,9.318036424794017E23,9.98361045513532E23,1.0649184485478924E24,1.1314758515821677E24,1.1980332546163569E24,1.2645906576505778E24,1.3311480606849496E24,1.3977054637191886E24,1.4642628667533782E24,1.5308202697876373E24,1.5973776728217804E24,1.6639350758561447E24,1.7304924788905566E24,1.7970498819248275E24,1.8636072849589006E24,1.9301646879933084E24,1.996722091027236E24,2.0632794940617125E24,2.1298368970959727E24,2.1963943001302524E24,2.2629517031644133E24,2.3295091061985425E24,2.3960665092327347E24,2.462623912267324E24,2.529181315301158E24,2.595738718335619E24,2.662296121369899E24,2.728853524403679E24,2.795410927438377E24,2.8619683304729356E24,2.928525733506749E24,2.995083136541128E24,3.0616405395752745E24,3.128197942609441E24,3.194755345643561E24,3.2613127486784585E24,3.3278701517122835E24
12.089208400538718,6.655740338288278E23,7.321314372116717E23,7.986888405945153E23,8.652462439774565E23,9.318036473602927E23,9.98361050743058E23,1.0649184541260526E24,1.1314758575089645E24,1.198033260891787E24,1.2645906642746435E24,1.33114806765765E24,1.3977054710405248E24,1.4642628744233495E24,1.5308202778062443E24,1.5973776811890223E24,1.663935084572022E24,1.730492487955066E24,1.7970498913379728E24,1.863607294720685E24,1.9301646981037245E24,1.9967221014862848E24,2.0632795048693953E24,2.1298369082522933E24,2.196394311635206E24,2.262951715018004E24,2.3295091184007695E24,2.396066521783593E24,2.462623925166821E24,2.529181328549291E24,2.595738731932384E24,2.6622961353153E24,2.7288535386977163E24,2.7954109420810497E24,2.861968345464239E24,2.928525748846692E24,2.9950831522297034E24,3.0616405556124886E24,3.1281979589952824E24,3.1947553623780446E24,3.261312765761569E24,3.327870169144039E24
12.093340778554115,6.655740268773764E23,7.321314295650767E23,7.986888322527744E23,8.652462349405738E23,9.318036376282628E23,9.983610403158837E23,1.0649184430037341E24,1.1314758456914975E24,1.1980332483791779E24,1.2645906510668892E24,1.3311480537547485E24,1.397705456442479E24,1.46426285913016E24,1.5308202618179134E24,1.5973776645055413E24,1.6639350671933935E24,1.7304924698812976E24,1.7970498725690602E24,1.863607275256627E24,1.9301646779445213E24,1.9967220806319384E24,2.0632794833199018E24,2.1298368860076527E24,2.1963942886954217E24,2.2629516913830756E24,2.3295090940706914E24,2.3960664967583756E24,2.462623899446456E24,2.529181302133781E24,2.5957387048217287E24,2.662296107509497E24,2.728853510196765E24,2.795410912884958E24,2.861968315573011E24,2.928525718260312E24,2.9950831209481654E24,3.061640523635827E24,3.128197926323473E24,3.1947553290110825E24,3.261312731699467E24,3.327870134386781E24
12.09751372752928,6.65577247544263E23,7.321349722986516E23,7.986926970530383E23,8.65250421807526E23,9.318081465619039E23,9.983658713162129E23,1.0649235960707506E24,1.1314813208252046E24,1.1980390455795726E24,1.2645967703339733E24,1.3311544950885208E24,1.3977122198429418E24,1.46426994459731E24,1.5308276693517505E24,1.59738539410607E24,1.6639431188606135E24,1.730500843615199E24,1.7970585683696475E24,1.8636162931239055E24,1.9301740178784906E24,1.9967317426325938E24,2.0632894673872448E24,2.1298471921416892E24,2.1964049168961486E24,2.2629626416504894E24,2.3295203664047982E24,2.3960780911591652E24,2.462635815913936E24,2.5291935406679493E24,2.5957512654225816E24,2.6623089901770415E24,2.728866714931001E24,2.7954244396858835E24,2.861982164440624E24,2.9285398891946107E24,2.9950976139491603E24,3.061655338703501E24,3.1282130634578364E24,3.19477078821214E24,3.261328512967207E24,3.327886237721221E24
12.09941127709684,6.65577244422014E23,7.321349688641783E23,7.986926933063402E23,8.652504177486031E23,9.318081421907558E23,9.983658666328383E23,1.0649235910751507E24,1.1314813155173824E24,1.1980390399595257E24,1.2645967644016992E24,1.3311544888440224E24,1.3977122132862203E24,1.464269937728363E24,1.530827662170576E24,1.597385386612673E24,1.6639431110549936E24,1.7305008354973533E24,1.797058559939575E24,1.8636162843816086E24,1.9301740088239686E24,1.9967317332658483E24,2.0632894577082722E24,2.1298471821504958E24,2.1964049065927271E24,2.2629626310348415E24,2.3295203554769242E24,2.3960780799190723E24,2.462635804361618E24,2.529193528803401E24,2.595751253245808E24,2.662308977688045E24,2.728866702129783E24,2.7954244265724405E24,2.8619821510149527E24,2.9285398754567176E24,2.995097599899044E24,3.061655324341152E24,3.1282130487832657E24,3.194770773225346E24,3.2613284976681886E24,3.32788622210998E24
12.103717638736079,6.655772465910851E23,7.321349712501541E23,7.986926959092262E23,8.652504205683937E23,9.318081452274553E23,9.983658698864463E23,1.0649235945456655E24,1.1314813192048016E24,1.198039043863851E24,1.2645967685229338E24,1.3311544931821644E24,1.3977122178412698E24,1.4642699425003147E24,1.5308276671594373E24,1.5973853918184457E24,1.66394311647767E24,1.7305008411369366E24,1.7970585657960655E24,1.8636162904550064E24,1.9301740151142698E24,1.996731739773061E24,2.063289464432392E24,2.1298471890915178E24,2.1964049137506625E24,2.26296263840968E24,2.3295203630686748E24,2.396078087727723E24,2.4626358123871784E24,2.52919353704587E24,2.5957512617051897E24,2.6623089863643287E24,2.7288667110229765E24,2.7954244356825397E24,2.861982160341959E24,2.9285398850006213E24,2.99509760965986E24,3.0616553343188747E24,3.1282130589779005E24,3.1947707836368913E24,3.261328508296635E24,3.327886232955334E24
12.106867793177303,6.655772342821935E23,7.321349577103732E23,7.986926811385558E23,8.652504045668342E23,9.318081279950048E23,9.983658514231065E23,1.0649235748514352E24,1.1314812982796841E24,1.1980390217078437E24,1.2645967451360364E24,1.3311544685643811E24,1.3977121919925944E24,1.464269915420753E24,1.530827638848983E24,1.5973853622771041E24,1.6639430857054352E24,1.7305008091338135E24,1.7970585325620558E24,1.8636162559901085E24,1.9301739794184817E24,1.9967317028463787E24,2.0632894262748247E24,2.1298471497030612E24,2.196404873131315E24,2.2629625965594458E24,2.32952031998755E24,2.3960780434157086E24,2.4626357668442745E24,2.5291934902720765E24,2.595751213700505E24,2.6623089371287623E24,2.728866660556518E24,2.795424383985189E24,2.8619821074137187E24,2.9285398308414976E24,2.9950975542698467E24,3.061655277697966E24,3.1282130011261E24,3.1947707245542083E24,3.261328447983068E24,3.3278861714108645E24
12.109287727153376,6.655772489413566E23,7.321349738354522E23,7.986926987295481E23,8.652504236237465E23,9.318081485178336E23,9.9836587341185E23,1.0649235983060974E24,1.1314813232002616E24,1.1980390480943376E24,1.2645967729884497E24,1.331154497882706E24,1.3977122227768347E24,1.4642699476709114E24,1.53082767256506E24,1.5973853974590888E24,1.663943122353342E24,1.7305008472476379E24,1.797058572141797E24,1.8636162970357623E24,1.9301740219300527E24,1.996731746823868E24,2.06328947171823E24,2.1298471966123805E24,2.1964049215065525E24,2.2629626464005997E24,2.3295203712946198E24,2.3960780961886968E24,2.462635821083174E24,2.529193545976902E24,2.595751270871238E24,2.662308995765412E24,2.7288667206590846E24,2.7954244455536695E24,2.861982170448116E24,2.928539895341814E24,2.99509762023608E24,3.06165534513012E24,3.1282130700241585E24,3.1947707949181775E24,3.261328519812963E24,3.3278862447066783E24
12.110337345272933,6.655772359935159E23,7.32134959592828E23,7.986926831921408E23,8.652504067915523E23,9.318081303908566E23,9.983658539900896E23,1.0649235775895536E24,1.1314813011889319E24,1.1980390247882247E24,1.2645967483875516E24,1.331154471987025E24,1.397712195586371E24,1.464269919185662E24,1.5308276427850244E24,1.5973853663842748E24,1.6639430899837415E24,1.730500813583257E24,1.7970585371826272E24,1.8636162607818113E24,1.930173984381316E24,1.996731707980346E24,2.0632894315799248E24,2.129847155179292E24,2.1964048787786816E24,2.2629626023779443E24,2.3295203259771794E24,2.3960780495764706E24,2.4626357731761676E24,2.5291934967751053E24,2.5957512203746635E24,2.66230894397405E24,2.728866667572939E24,2.795424391172742E24,2.8619821147724054E24,2.9285398383713167E24,2.9950975619708004E24,3.061655285570049E24,3.1282130091693113E24,3.1947707327685496E24,3.2613284563685443E24,3.3278861799674793E24
12.112661539231164,6.65577228400315E23,7.321349512403064E23,7.986926740802989E23,8.652503969203923E23,9.318081197603776E23,9.983658426002896E23,1.0649235654404344E24,1.131481288280493E24,1.1980390111204637E24,1.2645967339604713E24,1.331154456800624E24,1.3977121796406501E24,1.46426990248062E24,1.530827625320668E24,1.5973853481605906E24,1.663943071000741E24,1.730500793840935E24,1.7970585166809866E24,1.8636162395208513E24,1.9301739623610362E24,1.9967316852007463E24,2.0632894080410027E24,2.1298471308810519E24,2.1964048537211192E24,2.2629625765610645E24,2.3295202994009786E24,2.3960780222409494E24,2.462635745081329E24,2.5291934679209443E24,2.595751190761188E24,2.662308913601248E24,2.728866636440822E24,2.7954243592813003E24,2.861982082121652E24,2.928539804961231E24,2.995097527801397E24,3.061655250641336E24,3.1282129734812716E24,3.194770696321181E24,3.2613284191618563E24,3.327886142001477E24
12.189571238982523,6.655907525867939E23,7.321498278454351E23,7.987089031040753E23,8.652679783628162E23,9.318270536214448E23,9.983861288800085E23,1.0649452041387975E24,1.1315042793975068E24,1.1980633546561268E24,1.2646224299147814E24,1.3311815051735806E24,1.3977405804322525E24,1.464299655690877E24,1.5308587309495693E24,1.5974178062081433E24,1.663976881466938E24,1.7305359567257787E24,1.7970950319844817E24,1.8636541072429814E24,1.9302131825018235E24,1.9967722577601843E24,2.0633313330190906E24,2.1298904082777907E24,2.1964494835365075E24,2.2630085587950946E24,2.3295676340536503E24,2.3961267093122745E24,2.462685784571304E24,2.5292448598295655E24,2.595803935088454E24,2.662363010347161E24,2.728922085605379E24,2.795481160864505E24,2.862040236123506E24,2.9285993113817453E24,2.9951583866405496E24,3.0617174618991386E24,3.128276537157719E24,3.1948356124162865E24,3.2613946876756083E24,3.3279537629338693E24
12.21595361368745,6.656080756839616E23,7.321688832523192E23,7.987296908206764E23,8.652904983891346E23,9.31851305957484E23,9.984121135257604E23,1.064972921094269E24,1.131533728662692E24,1.1980945362310315E24,1.264655343799403E24,1.3312161513679164E24,1.397776958936308E24,1.464337766504646E24,1.5308985740730575E24,1.5974593816413456E24,1.6640201892098627E24,1.7305809967784216E24,1.7971418043468364E24,1.863702611915058E24,1.9302634194836156E24,1.9968242270516894E24,2.0633850346203085E24,2.1299458421887284E24,2.1965066497571558E24,2.2630674573254646E24,2.329628264893739E24,2.3961890724620843E24,2.462749880030832E24,2.529310687598808E24,2.5958714951674073E24,2.662432302735833E24,2.728993110303771E24,2.795553917872616E24,2.862114725441335E24,2.9286755330092816E24,2.995236340577818E24,3.061797148146115E24,3.128357955714419E24,3.194918763282691E24,3.2614795708517293E24,3.32804037841972E24
12.234244589185392,6.656080739978826E23,7.321688813976327E23,7.987296887973819E23,8.65290496197233E23,9.31851303596972E23,9.984121109966437E23,1.0649729183965402E24,1.1315337257963576E24,1.1980945331960925E24,1.264655340595851E24,1.3312161479957596E24,1.3977769553955436E24,1.464337762795271E24,1.5308985701950733E24,1.597459377594757E24,1.664020184994661E24,1.7305809923946113E24,1.797141799794424E24,1.863702607194034E24,1.9302634145939827E24,1.9968242219934565E24,2.0633850293934708E24,2.1299458367932732E24,2.1965066441930974E24,2.2630674515927927E24,2.329628258992461E24,2.396189066392203E24,2.4627498737923423E24,2.5293106811917045E24,2.595871488591693E24,2.6624322959915193E24,2.7289931033908444E24,2.795553910791087E24,2.8621147181911897E24,2.928675525590536E24,2.995236332990459E24,3.0617971403901465E24,3.128357947789853E24,3.194918755189514E24,3.2614795625899463E24,3.3280403699893144E24
